Time,northern_flow,sjr_flow,exports,/HIST+GATE/RSAC128/POS/01JAN1953 - 01JAN2020/IR-YEAR/DWR-DMS-DSM2/,div+seep-drain_dcd+smcd,daily_max-min,sjr_vernalis_ec,sac_greens_ec
1/1/1990,17013,1220,10584.12988,1,1845.904743,5.290669441,1090,113.1999969
1/2/1990,17125,1210,10608.8501,1,1519.184132,4.993002892,1098,113.8000031
1/3/1990,16022,1190,10508.22998,1,1746.834299,5.104768276,1106,114.4000015
1/4/1990,15618,1170,10604.27979,1,1760.964159,5.467436552,1114,115
1/5/1990,15007,1190,10572.14014,1,1712.994337,6.140001543,1093,112
1/6/1990,14608,1200,10561,1,1769.334313,6.680730823,1115,121
1/7/1990,15022,1200,10646.62988,1,1896.153601,7.110751152,1141,122
1/8/1990,16070,1180,10608.83984,1,2286.293326,7.348778725,1138,124
1/9/1990,17273,1170,10667.7998,1,2271.623363,7.262637615,1128,121
1/10/1990,23711,1170,10698.87988,1,2100.743972,7.176518207,1129,123
1/11/1990,24671,1180,10612.75,0.405555556,2147.813465,6.899096251,1121,130
1/12/1990,20864,1180,10609.75977,0,1987.814314,6.271310568,1151,136
1/13/1990,21827,1250,10618.1001,0,360.2247116,5.456300259,1158,129
1/14/1990,26770,1310,10597.58984,0,-428.8547349,4.676921487,1133,112
1/15/1990,34726,1350,10554.52002,0,-404.1656441,4.536605716,1106,153
1/16/1990,37291,1370,10581.00977,0,-712.8949839,4.011100531,1084,152
1/17/1990,32365,1350,10567.99023,0,-707.295733,4.267370939,1047,147
1/18/1990,28794,1340,10563.41016,0,618.8436488,4.774418235,1030,111
1/19/1990,25870,1310,10557.41016,0,1676.823474,5.038425684,1093,112
1/20/1990,22142,1300,10565.43018,0,1994.553335,5.369835615,1107,133
1/21/1990,19113,1280,10571.43994,0,2160.443483,5.718162537,1119,146
1/22/1990,16891,1270,10587.08008,0.4,2244.213551,5.993832588,1119,157
1/23/1990,15092,1270,10551.27002,1,2273.883525,6.228483444,1075,158
1/24/1990,14288,1260,10631.91992,1,2256.703567,6.327684169,1132,176
1/25/1990,13374,1260,10602.77979,1,2113.053696,6.7093606,1187,189
1/26/1990,12566,1230,10609.81006,1,2212.4736,6.505491495,1210,175
1/27/1990,12465,1220,10574.56982,1,2270.453444,6.068330768,1182,186
1/28/1990,11865,1210,10614.47021,1,2378.123186,5.513049126,1198,197
1/29/1990,11365,1210,10604.39014,1,2230.713669,5.256795645,1194,194
1/30/1990,11080,1210,10612.47998,1,1881.894212,4.605832577,1222,196
1/31/1990,11910,1240,10562.95996,1,2044.92399,5.067038536,1217,200
2/1/1990,12635,1220,10660.70996,1,-115.3930843,5.503717661,1207,192
2/2/1990,13924,1250,10602.81006,1,165.7965895,5.394047976,1172,194
2/3/1990,13704,1260,10602.29004,1,-86.30263825,6.283202413,1121,189
2/4/1990,14488,1260,10613.29004,1,-406.0529923,6.42313648,1116,179
2/5/1990,14980,1310,10648.45996,1,-87.67350106,6.604140997,1099,176
2/6/1990,15480,1290,10574.04004,1,-609.3325314,6.675098658,1120,165
2/7/1990,15987,1310,10662.56006,1,-222.1434349,6.680609465,1123,168
2/8/1990,15341,1300,10492.25,1,-173.7234458,6.45912075,1187,183
2/9/1990,14519,1300,10544,1,238.0465424,5.934030771,1172,175
2/10/1990,13510,1280,10503.46997,1,280.5765378,5.267938137,1117,169
2/11/1990,12720,1270,10525.8501,1,380.9466829,4.857763529,1163,171
2/12/1990,12119,1260,10490.47998,1,390.936909,4.479216576,1175,164
2/13/1990,11809,1250,10533.58008,1,451.1160353,4.139945626,1193,165
2/14/1990,11785,1220,10554.53003,1,256.2167087,4.275487661,1234,179
2/15/1990,10756,1220,10500.36011,1,303.9067371,4.221508265,1198,189
2/16/1990,12083,1250,10525.94995,1,-782.3224067,4.462976217,1173,191
2/17/1990,17912,1420,10586.83008,1,-2866.722305,4.845521092,1222,181
2/18/1990,19682,1520,10592.87988,1,-2970.912666,5.005399466,1194,172
2/19/1990,18360,1580,10599.30005,1,-2617.003457,5.279767759,1135,172
2/20/1990,16597,1630,10570.83008,1,-2736.263283,5.64329315,1081,154
2/21/1990,14990,1660,10576.81006,1,-1943.173243,5.815724377,1111,174
2/22/1990,14170,1630,10450.42993,1,443.8361712,6.070657022,1114,176
2/23/1990,13796,1540,10502.8501,1,845.8358203,6.03768063,1053,171
2/24/1990,13506,1460,10525.91992,1,799.1358872,5.756548405,1036,177
2/25/1990,13112,1410,10333.42993,1,850.2257239,5.26578927,1091,183
2/26/1990,12501,1390,10605.6499,1,782.3857635,5.172623754,1144,185
2/27/1990,12304,1390,10663.62012,1,751.7458561,5.446837664,1213,186
2/28/1990,11915,1350,10642.52979,1,704.6659972,5.632046461,1249,181
3/1/1990,11929,1340,10638.41992,1,683.6965521,5.75432992,1243,198
3/2/1990,11944,1400,10560.32007,1,71.8679048,5.782761216,1238,197
3/3/1990,12439,1590,10541.58008,1,-22.47384298,5.460663795,1252,193
3/4/1990,12663,1790,10568.78003,1,679.3174242,5.748820066,1174,190
3/5/1990,15300,1870,10530.8999,1,-226.263897,5.769709352,1053,199
3/6/1990,17514,1920,10370.70996,1,1659.471702,5.842661619,961,193
3/7/1990,18174,1940,10577.85986,1,1152.293335,5.669514664,950,196
3/8/1990,17715,1930,10582.3501,1,761.8750779,5.604079485,942,190
3/9/1990,15784,1930,10569.27002,1,1007.534603,5.269201994,886,198
3/10/1990,14289,1920,10568.27002,1,140.167983,4.861153007,855,181
3/11/1990,14534,1930,10558.66992,1,625.1059742,4.780148864,856,174
3/12/1990,15037,1910,10446.3501,1,706.035244,5.013575554,831,169
3/13/1990,15702,1850,10514.8999,1,928.8348032,5.13304472,846,165
3/14/1990,15159,1940,10525.1499,1,710.0652343,5.120280743,903,183
3/15/1990,13729,1940,10402.53003,1,1283.453938,5.093988419,932,182
3/16/1990,12997,1920,10507.79004,1,1339.243863,4.854184389,857,182
3/17/1990,12088,1910,10503.80005,1,1394.113682,4.672976613,829,184
3/18/1990,11799,1910,10499.45996,1,1454.803482,4.554625034,781,167
3/19/1990,11624,1900,10555.16992,1,1245.534075,4.593988895,775,170
3/20/1990,11254,1810,10601.02002,1,1457.123583,4.738792419,778,190
3/21/1990,10871,1720,10558.15991,1,1605.463043,5.035714626,790,196
3/22/1990,11093,1660,10592.4502,1,1417.493612,5.154693127,755,199
3/23/1990,11489,1670,10639.85986,1,1442.923564,5.130334377,698,202
3/24/1990,11476,1650,10675.2002,1,1469.663545,5.027859926,677,205
3/25/1990,11769,1590,10731.12988,1,1243.384026,5.154145718,700,198
3/26/1990,12354,1590,10680.68018,1,1438.683608,5.807615519,631,206
3/27/1990,11841,1620,10679.6001,1,1527.333195,6.466408968,607,189
3/28/1990,12521,1670,10725.97998,1,1559.213027,6.825121649,642,185
3/29/1990,13002,1630,10719.25,1,1587.663057,6.762279749,611,186
3/30/1990,12864,1620,10745.00977,1,1504.653304,6.477310658,581,200
3/31/1990,13267,1500,10767.08008,1,1576.933022,5.968675137,576,185
4/1/1990,13767,1440,10473.8501,1,1892.483004,5.50699544,605,178
4/2/1990,14376,1470,10781.45996,1,2106.262398,5.139028072,622,177
4/3/1990,14300,1460,10765.49023,1,2299.131757,4.864882588,619,181
4/4/1990,13310,1370,10854.08008,1,2277.401714,4.76546824,634,175
4/5/1990,13805,1280,10750.16016,1,2065.052306,4.799569368,679,164
4/6/1990,15430,1270,9694.430176,1,1641.983886,4.672426581,668,165
4/7/1990,16199,1250,9727.22998,1,1330.074872,4.902721286,672,160.6666718
4/8/1990,16297,1240,10751.85986,1,1550.374108,5.187626362,676,156.3333282
4/9/1990,16364,1320,10795.7998,1,2179.632174,5.54550004,680,152
4/10/1990,16570,1290,10234.25,1,2260.291914,5.68333412,695,152
4/11/1990,17333,1190,9570.370117,1,2227.282018,5.867047075,707,150
4/12/1990,18054,1140,9731.02002,1,2447.611408,5.825042009,805,150
4/13/1990,17729,1080,9360.200195,1,2706.010641,5.438901663,822,144
4/14/1990,17449,1050,9444.779785,1,2543.930874,5.196700931,825,139
4/15/1990,18361,1060,9399.709961,1,1901.922913,4.96385181,814,153
4/16/1990,18657,1210,9328.330078,1,1583.954403,4.66157496,778,144
4/17/1990,18608,1190,9478.009766,1,1054.275934,4.41853404,757,147
4/18/1990,18164,1170,9440.459961,1,2180.572517,4.348226547,787,147
4/19/1990,17920,1140,9464.149902,1,2297.311647,4.531312108,801,141
4/20/1990,17898,1210,9919.080078,1,1993.582666,4.734066129,784,140
4/21/1990,16852,1250,10183.97998,1,2301.791668,4.945092201,753,145
4/22/1990,15832,1380,10073.74023,1,1916.754159,5.69300735,690,142
4/23/1990,15636,1600,10102.75,1,600.6267675,6.520174032,724,144
4/24/1990,16219,1680,10122.37988,1,2878.590569,7.235700846,769,143
4/25/1990,15511,1590,9438.660156,0.558333333,2988.260005,7.676562786,744,143
4/26/1990,15172,1600,9587.720215,0.388888889,2819.010277,7.599102974,735,143
4/27/1990,14066,1470,9347.25,1,2924.969848,6.775180101,730,143
4/28/1990,11652,1350,7456.189941,1,2827.800199,6.74926329,763,139
4/29/1990,9940,1270,7310.370117,1,2124.762356,6.10154248,723,139
4/30/1990,9579,1260,5801.830078,1,2533.851204,5.207873344,754.5,138
5/1/1990,8387,1350,3771.080078,1,2355.182458,4.908365965,786,149
5/2/1990,7757,1440,3260.620117,1,2240.742931,4.764051437,886,156
5/3/1990,7190,1410,3352.399902,1,2408.232246,4.603938341,811,163
5/4/1990,6294,1390,3289.610107,1,2828.301177,4.654251575,671,164
5/5/1990,5717,1480,2685.889893,1,3017.270385,5.072701216,669,168
5/6/1990,5709,1440,2452.959961,1,2907.000744,5.645249128,663,177
5/7/1990,6353,1360,2508.900024,1,2546.881441,6.14058876,606,184
5/8/1990,6330,1290,2477.859985,1,2287.842443,5.949420929,545,187
5/9/1990,7601,1200,2482.52002,1,2301.882493,6.241053343,577,187
5/10/1990,8741,1140,2465.47998,1,1848.80382,6.351462131,672,186
5/11/1990,9137,1100,2480.47998,1,1836.054043,6.166052585,732,187
5/12/1990,9757,1080,2372.890015,1,1760.414137,5.938217168,751,174
5/13/1990,9894,1150,2192.959961,1,2030.773496,5.732834816,755,166
5/14/1990,9901,1260,2828.199951,1,2094.563088,5.400908232,792,167
5/15/1990,9987,1240,2886.939941,0.349305556,2068.193445,4.897494078,760,157
5/16/1990,10560,1180,2866.469971,0.482638889,2132.603061,4.675997019,726,157
5/17/1990,10553,1210,3879.530029,1,2440.172445,4.861255169,757,163
5/18/1990,11323,1120,3883.659912,1,2012.373264,4.794776201,767,180
5/19/1990,10017,1060,3766,1,1676.194329,4.744116187,711,188
5/20/1990,10075,1080,3718.080078,1,1369.484312,6.068928003,720,179
5/21/1990,10696,1130,3813.030029,1,1651.864131,6.947282795,720,171
5/22/1990,11102,1080,3960.080078,1,2034.363499,7.491511345,737,173
5/23/1990,11018,1050,3731.149902,1,939.306988,7.833821297,751,176
5/24/1990,12265,1110,3653.040039,1,1821.543587,7.928124428,810,173
5/25/1990,13350,1060,3456.97998,1,1820.00389,7.729999542,776,187
5/26/1990,14216,1030,3612.48999,1,1716.23428,7.216643333,728,195
5/27/1990,13872,1150,3798.909912,1,39.65695794,6.642040968,725,197
5/28/1990,15360,1720,4052.709961,1,-1444.693398,5.819882393,756,229
5/29/1990,17829,1970,4643.610107,1,448.2621535,4.985747814,808,236
5/30/1990,20825,1760,4572.179932,1,-268.9450641,4.873265982,724,224
5/31/1990,20973,1620,4370.379883,1,-564.2261461,4.493435144,628,205
6/1/1990,19873,1410,4394.330078,1,1148.151517,4.624213696,657,221
6/2/1990,21132,1300,4505.350098,1,3148.950306,5.148560286,762,203
6/3/1990,19481,1270,4295.939941,1,3033.110477,5.547463655,926,197
6/4/1990,16316,1300,4492.139893,1,2957.060899,5.990267277,1067,191
6/5/1990,12185,1270,4023.72998,1,3250.990225,6.131061085,1067,171
6/6/1990,10154,1250,4146.669922,1,2888.010958,6.308820017,1021,172
6/7/1990,9170,1290,4809.800049,1,3396.679909,6.391704321,1009,183
6/8/1990,8187,1260,3419.080078,1,3874.388263,6.342237003,953,175
6/9/1990,8219,1220,3044.290039,1,3725.97822,6.396995306,872,174
6/10/1990,8685,1190,2707.669922,1,2893.220541,6.219552523,832,177
6/11/1990,8362,1230,3242.22998,1,3202.659814,5.920159817,785,195
6/12/1990,7794,1160,3048.629883,1,3208.089764,5.511173248,778,201
6/13/1990,7712,1090,3162.939941,1,3091.549649,5.036925077,767,190
6/14/1990,8468,1090,3633.860107,1,2917.84062,5.075307369,731,187
6/15/1990,9443,1130,3751.689941,1,3254.199538,5.094346166,716,186
6/16/1990,10134,1130,3696.22998,1,3007.03042,4.959883809,669,199
6/17/1990,9616,1170,3723.22998,1,3284.48955,5.667737126,703,193
6/18/1990,10610,1200,3678.810059,1,3260.409513,6.680234432,710,180
6/19/1990,10890,1080,3631.949951,1,4027.927458,7.346062191,681,186
6/20/1990,10191,1020,3643.189941,1,4356.376466,7.778047804,727,194
6/21/1990,9145,962,2585.01001,1,3998.787354,7.779391769,759,171
6/22/1990,9721,925,2159.829956,1,3352.518948,7.823389769,771,179
6/23/1990,10665,907,2192.630005,1,3500.458915,7.610972404,827,200
6/24/1990,10847,931,2649.5,1,3427.658986,7.097818375,820,215
6/25/1990,10629,975,2840.97998,1,3608.988582,6.347243786,885,208
6/26/1990,9901,915,2803.649902,1,3785.108099,5.403119802,864,179
6/27/1990,8870,927,3243.379883,1,3615.448343,5.070168257,830,178
6/28/1990,8926,970,3692.72998,1,3640.008326,4.647859097,881,185
6/29/1990,9105,964,3890.25,1,3679.098295,4.40341866,805,192
6/30/1990,10550,957,4192.879883,1,3963.257577,4.951311588,780,204
7/1/1990,12050,1040,4696.939941,1,3573.378533,5.304397345,753,211
7/2/1990,12849,1090,4821.379883,1,3298.059284,5.615953803,726,213
7/3/1990,12444,1100,4421.52002,1,3622.468458,5.812421322,697,194
7/4/1990,12549,1160,4787.060059,1,3357.749008,6.024486542,762,178
7/5/1990,12047,1180,4539.689941,1,3248.549431,6.239755154,758,175
7/6/1990,11443,1070,4764.200195,1,3266.379374,6.251094341,796,172
7/7/1990,11437,1040,4698.22998,1,3904.717604,6.333610773,743,170
7/8/1990,11212,1110,4769.799805,1,3879.677571,6.309076786,810,169
7/9/1990,11413,1110,4702.76001,1,3860.737697,6.133758783,822,171
7/10/1990,12723,1060,5183.439941,1,4305.856477,5.80874753,781,168
7/11/1990,14307,1000,8214.790039,1,4208.536781,5.310110331,805,172
7/12/1990,14490,965,8234.780029,1,4133.897013,5.303165913,846,176
7/13/1990,13601,908,8301.560059,1,4217.196799,5.147296667,866,173
7/14/1990,12811,906,6482.379883,1,4265.086552,4.837502956,868,161
7/15/1990,13311,939,7286.629883,1,3714.238061,5.314634562,813,159
7/16/1990,14103,1020,5867.300049,1,3372.32902,6.174295187,765,167
7/17/1990,14597,1010,6395.820068,1,3555.218555,6.620027542,716,164
7/18/1990,14680,965,5894.909912,1,3463.668841,7.02537775,687,165
7/19/1990,14992,985,6397.110107,1,3601.568437,7.165427208,658,163
7/20/1990,15304,918,5248.5,1,4001.417383,7.128690481,722,160
7/21/1990,15324,922,5289.330078,1,4048.417239,7.165044785,700,157
7/22/1990,15214,886,7601.620117,1,4047.517105,6.726270199,731,152
7/23/1990,15397,995,6657.060059,1,3523.098615,6.38898921,710,150
7/24/1990,15298,1000,7966.790039,1,3121.719675,5.555088043,742,147
7/25/1990,15130,1010,7790.149902,1,3367.909068,5.001164079,743,145
7/26/1990,14906.9,935,7560.149902,1,3658.418381,4.529181361,736,151
7/27/1990,14193.6,919,8184.75,1,3720.398703,4.204013228,765,156
7/28/1990,14295.2,982,6860.379883,1,3677.41889,4.403918862,780,151
7/29/1990,14296.6,991,8582.179932,1,3596.799108,4.734717965,786,151
7/30/1990,14404.7,1090,6995.080078,1,3662.678636,5.027163029,764,152
7/31/1990,14511.5,973,7035.580078,1,3566.688763,5.397262692,768,156
8/1/1990,14602.1,924,6344.280029,1,3588.458741,5.503065228,756,162
8/2/1990,14588.2,877,5677.439941,1,3739.578157,5.628675461,763,163
8/3/1990,15095.6,932,5033.22998,1,3213.70981,5.897171259,753,160
8/4/1990,14902,952,5021.879883,1,3632.57858,5.967573881,798,158
8/5/1990,15601,1020,4986.320068,1,3840.338075,6.100854635,801,156
8/6/1990,16202.3,1070,6765.379883,1,3853.538012,5.938319445,766,156
8/7/1990,15101.2,1080,6696.540039,1,3760.448078,5.719431162,722,159
8/8/1990,14505.5,1070,7161.76001,1,3918.827741,5.32625711,753,157
8/9/1990,14096.3,1040,6218.22998,1,3832.947985,5.201187491,766,164
8/10/1990,14395.3,999,6205.389893,1,3809.368022,5.080285788,731,166
8/11/1990,14491.7,1010,5922.52002,1,3553.418838,5.15950501,737,170
8/12/1990,14277,983,5561.360107,1,3400.859262,5.381313443,743,178
8/13/1990,13884.4,951,5395.810059,1,3321.209461,5.778664589,733,182
8/14/1990,13509.1,964,6206.27002,1,2956.610217,6.019459844,729,176
8/15/1990,13993,1010,6264.689941,1,2542.621417,6.253596544,743,178
8/16/1990,14390.7,1050,6348.699951,1,2567.92133,6.507466316,710,175
8/17/1990,14581.2,1090,6974.889893,1,2612.051229,6.529260397,670,179
8/18/1990,14682.7,1070,7631.48999,1,2450.441663,6.465781212,674,172
8/19/1990,14899.9,1160,7652.679932,1,2575.441424,6.308582067,639,169
8/20/1990,14208.4,1270,7647.22998,1,2719.61103,5.885765314,665,175
8/21/1990,13998.5,1220,7653.76001,1,2809.510804,5.260016799,651,179
8/22/1990,13384.7,1150,8065.389893,1,3108.080052,4.847844601,625,181
8/23/1990,12872.1,1110,8278.969971,1,3231.0897,4.44611752,633,193
8/24/1990,12774.2,997,7184.459961,1,2808.050248,4.607464075,652,196
8/25/1990,13265,1010,7239.219971,1,2293.5623,4.651344299,691,206
8/26/1990,12878.7,1060,7042.580078,1,2445.001709,4.586672187,721,206
8/27/1990,12703.2,1120,7191.75,1,2591.261318,4.488836169,719,210
8/28/1990,12916.2,1040,7363.75,1,2626.111278,4.722201228,692,210
8/29/1990,12699,980,7312.669922,1,2582.20132,4.970904112,692,211
8/30/1990,12673.7,934,6747.699951,1,2492.141648,5.105455399,688,214
8/31/1990,12778.1,875,6404.699951,1,2742.850932,5.343911648,688,219
9/1/1990,12488.9,930,5679.699951,1,2864.761007,5.568409204,744,225
9/2/1990,12301.4,1030,6152.22998,1,2935.21073,5.505017519,771,227
9/3/1990,11623.5,1030,6153.370117,1,2523.941975,5.437538147,785,233
9/4/1990,12175.7,1050,6059.419922,1,2782.681226,5.120963335,784,234
9/5/1990,12235.4,971,6500.27002,1,2770.071291,5.124668479,784,240
9/6/1990,12119.8,899,6332.159912,1,2661.021666,5.34934032,747,238
9/7/1990,12120.4,814,6575.899902,1,2601.461831,5.711745024,786,236
9/8/1990,12257.7,821,7665.330078,1,2621.311689,5.786012769,789,230
9/9/1990,12227.2,860,7660.330078,1,2798.430878,5.706862688,772,230
9/10/1990,11313.7,889,6584.310059,1,2607.531276,5.589964747,747.5,227.5
9/11/1990,11497.3,873,4821.649902,1,2574.151186,5.741000056,723,225
9/12/1990,11316.1,833,4586.23999,1,2376.241908,5.792556047,788,223
9/13/1990,11258.5,778,4467.629883,1,2331.214017,5.667491913,765,222
9/14/1990,11118.8,750,4459.110107,1,1974.113965,5.702701092,722,219
9/15/1990,10462.4,789,4469.060059,1,1924.464089,5.634331942,767,223
9/16/1990,10033.1,892,6026.030029,1,2026.313836,5.291528225,775,214
9/17/1990,9511.6,931,5075.840088,1,1998.043811,5.039715886,768,219
9/18/1990,9011.6,853,5257.429932,1,1930.174034,4.77625668,779,221
9/19/1990,8924.4,749,5853.25,1,2043.623982,4.888821125,699,221
9/20/1990,8954.9,685,5935.27002,1,2286.253252,5.147677064,705,222
9/21/1990,8195.5,706,6431.350098,1,2170.723411,5.110890627,710,216
9/22/1990,8595,747,6019.100098,1,1886.374056,4.947574973,719,217
9/23/1990,8181.8,824,6000.629883,1,1589.134617,4.856051803,856,215
9/24/1990,8018.9,937,5971.149902,1,1715.954593,4.595685244,849,220
9/25/1990,7685.7,922,6311.580078,1,1676.194671,4.48476398,853,219
9/26/1990,7964.6,900,5787.02002,1,1757.394424,4.416255713,855,212
9/27/1990,8325.7,906,5165.330078,1,1866.634046,4.50944984,851,207
9/28/1990,8807.4,948,5811.340088,1,1931.473927,4.74907577,830,208
9/29/1990,8796.1,973,6009.080078,1,2097.253449,4.741880417,828,199
9/30/1990,8357.8,986,7039.52002,1,2027.783558,4.702757359,777,196
10/1/1990,7995.2,1000,5627.51001,1,2281.313829,4.455210686,845,207
10/2/1990,8058.3,909,4881.97998,1,2019.524712,4.934344649,837,204
10/3/1990,7758.9,856,4526.469971,1,2235.843898,5.634529591,794,195
10/4/1990,7167.8,806,4857.419922,1,2221.634324,6.209685326,843,188
10/5/1990,7177.4,810,4359.560059,1,2031.324772,6.714830637,861,184
10/6/1990,7564.7,818,4074.959961,1,1868.925269,6.782786369,882,183
10/7/1990,7438.3,839,2763.349976,1,1895.025099,6.438499689,900,182
10/8/1990,7408.8,930,3167.690002,1,1995.564794,6.107834101,842,179
10/9/1990,7194.8,950,3202.669983,1,2019.224785,5.878154993,889,175
10/10/1990,7192,1290,3423.190002,1,2107.97444,5.256607056,819,175
10/11/1990,7819.7,1080,3403.690002,1,2023.335349,5.23664403,785,180
10/12/1990,8054.8,958,2984.179993,1,1938.435302,5.026137114,575,176
10/13/1990,7981.3,911,2993.179993,1,1851.255439,4.796531677,714,175
10/14/1990,7873.9,880,2979.97998,1,1882.765441,4.613739252,770,173
10/15/1990,7916.5,883,2948.960022,1,1795.93568,4.81359446,824,170
10/16/1990,7884.6,973,2968.469971,1,1742.915772,5.177448034,818,167
10/17/1990,7338.2,994,3760.960022,1,1977.444996,5.272450328,833,174
10/18/1990,6966.8,962,3874.97998,1,1459.716628,5.546280146,741,173
10/19/1990,7574.8,1020,3198.140015,1,1145.74661,5.608276844,711,178
10/20/1990,7480.9,1090,2334.710022,1,1570.18619,5.463765621,669,190
10/21/1990,7534.8,1110,2335.179993,1,1693.275928,5.28402698,637,167
10/22/1990,7061,1100,3590.72998,1,1624.086071,4.937907338,600,167
10/23/1990,7273,1100,3177.210022,1,1635.855937,4.577794909,576,167
10/24/1990,8058,1050,2550.179993,1,1745.445731,4.384305239,617,166
10/25/1990,8306,1050,2568.700012,1,1630.726014,4.097102761,633,166
10/26/1990,8714.9,1070,2554.179993,1,1639.875971,4.03120029,623,166
10/27/1990,8883.8,1080,2980.179993,1,1675.415865,4.121072531,615,161
10/28/1990,9045.5,1050,4360.450012,1,1584.726031,4.162828445,600,151
10/29/1990,9094.2,1060,5490.169983,1,1426.486488,4.34849596,584,147
10/30/1990,8977,1050,4541.159973,1,1435.496365,5.242770672,599,144
10/31/1990,8533.8,1110,3556.039978,1,865.9878125,6.261722088,586,147
11/1/1990,8754,1130,4184.090027,1,2414.973438,6.966738462,611,149
11/2/1990,8444,1120,4875.080017,1,2545.433646,7.360244989,581,155
11/3/1990,8444,1090,4943.939941,1,2562.743099,7.415576696,546,156
11/4/1990,8734,1080,5151.5,1,2609.512853,7.298150308,537,153
11/5/1990,8747,1080,4013.619995,1,2697.092849,6.768654823,575,159
11/6/1990,9421,1080,3544.469971,1,2624.97289,6.106690891,611,161
11/7/1990,8049,1090,5203.25,1,2608.892968,5.575767763,611,157
11/8/1990,8459,1120,5235.290039,1,2682.902784,4.92860961,600,153
11/9/1990,8650,1120,5450.810059,1,2716.642572,4.923929691,591,154
11/10/1990,8339,1100,5206.280029,1,2695.302572,4.807350039,584,168
11/11/1990,7875,1110,5230.27002,1,2686.952566,4.640386105,590,159
11/12/1990,7017,1110,5164.25,1,2739.382469,5.073091984,609,159
11/13/1990,7150,1130,3959.939941,1,2378.293718,5.714243174,607,170
11/14/1990,7380,1150,2021.329956,1,2291.243577,5.898689985,630,174
11/15/1990,7504,1140,1233.799988,1,2330.153377,6.023895025,648,174
11/16/1990,7477,1130,2703.209961,1,2332.533439,6.063115597,630,178
11/17/1990,7383,1110,2966.310059,1,2319.563603,6.076334715,612,181
11/18/1990,7480,1110,2965.849976,1,2386.043329,6.056753159,604,183
11/19/1990,7191,1120,2567.640015,1,2345.813442,5.862496376,610,180
11/20/1990,7464,1130,2135.97998,1,2239.323372,5.554285765,645,183
11/21/1990,7627,1160,3213.459961,1,2349.813352,4.972521782,654,185
11/22/1990,7327,1140,2730.819946,1,2411.023241,4.647505045,634,187
11/23/1990,7378,1130,2459.77002,1,2438.273222,4.414120436,622,180
11/24/1990,7648,1120,3875.790039,1,2439.863125,4.469964385,603,181
11/25/1990,7475,1120,3933.800049,1,2339.523717,4.017414212,624,184
11/26/1990,8864,1110,3502.839966,1,1988.204076,4.488979578,638,186
11/27/1990,8244,1120,4669.26001,1,2155.023909,5.294085026,653,188
11/28/1990,7916,1110,5195.360107,1,2193.603763,6.049238451,647,184
11/29/1990,7478,1110,5772.120117,1,2196.063749,6.852405071,633,179
11/30/1990,7111,1090,3338.459961,1,2274.373573,7.518214464,634,178
12/1/1990,7149,1050,1845.97998,1,2254.953759,7.645708323,649,174
12/2/1990,7291,963,1108.429993,1,2237.333875,7.607395411,658,175
12/3/1990,8973,936,1633.909973,1,2206.533892,7.393136263,698,177
12/4/1990,10358,926,3828.680054,1,2220.993867,6.764077663,749,176
12/5/1990,11146,926,6062.22998,1,2280.723677,5.871698385,765,169
12/6/1990,11550,895,6659.939941,1,2241.073742,5.132001638,810,160
12/7/1990,11345,860,6356.649902,1,2247.123741,5.144343138,875,148
12/8/1990,11357,846,6285.580078,1,2268.173678,4.835300803,879,144
12/9/1990,11469,843,6212.47998,1,2251.613709,4.641964436,897,144
12/10/1990,11576,854,6123.550049,1,1579.735555,5.221523881,897,144
12/11/1990,12504,884,5943.459961,1,-80.0147119,5.583967924,904,143
12/12/1990,12288,951,6513.02002,1,-77.35340283,5.790296793,912,144
12/13/1990,12194,956,5698.669922,1,-86.57347512,5.891783476,938,148
12/14/1990,11985,979,5190.209961,1,-712.7821349,6.257343769,896,141
12/15/1990,11593,973,5068.040039,1,-636.7021996,6.259583719,879,149
12/16/1990,12190,930,6230,1,867.6558107,6.249670988,863,150
12/17/1990,11986,920,5971.47998,1,928.2753323,5.914769173,895,151
12/18/1990,11485,911,4259.399902,1,917.0354607,6.038367987,948,152
12/19/1990,11389,911,6327.040039,1,1484.985522,5.77041769,961,151
12/20/1990,12182,917,3956.929932,1,1794.034338,5.269242294,957,153
12/21/1990,11389,918,6221.660034,1,2059.344478,4.831106909,941,152
12/22/1990,10781,908,5654.680054,1,2078.574133,4.65840745,919,151
12/23/1990,10975,911,6576.98999,1,2048.13428,4.821198702,917,150
12/24/1990,10482,913,7220.209961,1,2143.23398,4.817495704,905,156
12/25/1990,10579,904,6068.189941,1,2187.713835,5.097111821,918,157
12/26/1990,10583,901,5780.77002,1,2191.163834,5.848485231,919,151
12/27/1990,10388,901,5201.110107,1,2206.08374,6.785020113,920,149
12/28/1990,10011,900,3193.379883,1,2211.463705,7.398504734,962,151
12/29/1990,10389,911,3191.449951,1,2173.703839,7.813205481,976,152
12/30/1990,10193,931,3201.97998,1,2153.403829,7.820972443,967,150
12/31/1990,10071,942,5210.379883,1,2193.113743,7.734454393,934,150
1/1/1991,10290,959,6723.429932,1,2267.563553,7.261129379,895,150
1/2/1991,10381,952,6214.919922,1,2228.233608,6.522967106,874,151
1/3/1991,10382,939,6925.709961,1,2133.40389,5.625929832,875,149
1/4/1991,10377,924,6015.709961,1,2101.32394,5.166287422,885,147
1/5/1991,10680,921,5866.670044,1,2053.414043,4.872140169,923,147
